legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
840af8ce11d67308e8f154853bae4250,2022-04-16,2022-04-19,BOS,LAX,WAA3PFEN,PT9H51M,0,False,False,False,274.42,318.60,4,2643,1650388020||1650402000,2022-04-19T13:07:00.000-04:00||2022-04-19T17:00:00.000-04:00,1650393000||1650423480,2022-04-19T14:30:00.000-04:00||2022-04-19T19:58:00.000-07:00,EWR||LAX,BOS||EWR,United||United,UA||UA,Boeing 737-900||,4980||21480,185||2458,coach||coach
12d3188a576d5b703a21292cdc84326f,2022-04-16,2022-04-19,BOS,LAX,WAA3PFEN,PT10H34M,0,False,False,False,274.42,318.60,3,2643,1650382200||1650398400,2022-04-19T11:30:00.000-04:00||2022-04-19T16:00:00.000-04:00,1650387300||1650420240,2022-04-19T12:55:00.000-04:00||2022-04-19T19:04:00.000-07:00,EWR||LAX,BOS||EWR,United||United,UA||UA,Boeing 737-900||Boeing 767-300,5100||21840,185||2458,coach||coach
7a33a54b62d3adbb6694ddc6a0fa82a4,2022-04-16,2022-04-19,BOS,LAX,WAA3PFEN,PT10H59M,0,False,False,False,274.42,318.60,7,2643,1650373740||1650391200,2022-04-19T09:09:00.000-04:00||2022-04-19T14:00:00.000-04:00,1650378780||1650413280,2022-04-19T10:33:00.000-04:00||2022-04-19T17:08:00.000-07:00,EWR||LAX,BOS||EWR,United||United,UA||UA,Boeing 737-900||Boeing 757-200,5040||22080,185||2458,coach||coach
f0e3b78910664c9c5a7655e468f990a2,2022-04-16,2022-04-19,BOS,LAX,V3AZZNN1,PT12H56M,0,False,False,False,274.42,318.60,1,3599,1650373200||1650397800,2022-04-19T09:00:00.000-04:00||2022-04-19T15:50:00.000-04:00,1650386160||1650419760,2022-04-19T12:36:00.000-04:00||2022-04-19T18:56:00.000-07:00,MIA||LAX,BOS||MIA,American Airlines||American Airlines,AA||AA,Boeing 737-800||,12960||21960,1260||2339,coach||coach
c8419ba5eb5b1fe4b32644a24b461e49,2022-04-16,2022-04-19,BOS,LAX,VAA3OHEN,PT6H27M,0,False,False,True,310.70,348.60,1,2606,1650362100,2022-04-19T05:55:00.000-04:00,1650385320,2022-04-19T09:22:00.000-07:00,LAX,BOS,United,UA,Boeing 737 MAX 9,23220,2606,coach
9be11c3eaa0c9859aee4f70b94456872,2022-04-16,2022-04-19,BOS,LAX,VAA3KKEN,PT9H14M,0,False,False,False,305.12,351.60,1,2643,1650366600||1650378600,2022-04-19T07:10:00.000-04:00||2022-04-19T10:30:00.000-04:00,1650371820||1650399840,2022-04-19T08:37:00.000-04:00||2022-04-19T13:24:00.000-07:00,EWR||LAX,BOS||EWR,United||United,UA||UA,Boeing 737-900||,5220||21240,185||2458,coach||coach
73b3d8b85f9b6899b0192d47b59859cb,2022-04-16,2022-04-19,BOS,LAX,VAA3KKEN,PT10H19M,0,False,False,False,305.12,351.60,1,2643,1650362700||1650378600,2022-04-19T06:05:00.000-04:00||2022-04-19T10:30:00.000-04:00,1650367740||1650399840,2022-04-19T07:29:00.000-04:00||2022-04-19T13:24:00.000-07:00,EWR||LAX,BOS||EWR,United||United,UA||UA,Boeing 737-900||,5040||21240,185||2458,coach||coach
2cdf158f868bf385d584d82680ed13f7,2022-04-16,2022-04-19,BOS,LAX,BH0AUEL1,PT6H18M,0,False,False,True,325.58,364.60,7,2606,1650362520,2022-04-19T06:02:00.000-04:00,1650385200,2022-04-19T09:20:00.000-07:00,LAX,BOS,JetBlue Airways,B6,Airbus A319-321,22680,2606,coach
ad6feb8e6fd8a141640d6a6d703ec6d2,2022-04-16,2022-04-19,BOS,LAX,BH0AUEL1,PT6H28M,0,False,False,True,325.58,364.60,7,2606,1650410340,2022-04-19T19:19:00.000-04:00,1650433620,2022-04-19T22:47:00.000-07:00,LAX,BOS,JetBlue Airways,B6,Airbus A319-321,23280,2606,coach
97bb07f5a54ce11cbef1c0b8cdfa0f4e,2022-04-16,2022-04-19,BOS,LAX,QAA0KKEN,PT8H47M,0,False,False,False,340.47,389.61,1,2643,1650396540||1650405600,2022-04-19T15:29:00.000-04:00||2022-04-19T18:00:00.000-04:00,1650401940||1650428160,2022-04-19T16:59:00.000-04:00||2022-04-19T21:16:00.000-07:00,EWR||LAX,BOS||EWR,United||United,UA||UA,Boeing 737-900||Boeing 757-200,5400||22560,185||2458,coach||coach
35d145c7967aeba6217e04fb87b7289e,2022-04-16,2022-04-19,BOS,LAX,M0AJZNN1,PT6H29M,0,False,False,True,352.56,393.60,6,2606,1650411300,2022-04-19T19:35:00.000-04:00,1650434640,2022-04-19T23:04:00.000-07:00,LAX,BOS,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,23340,2606,coach
826481777e0e2a8c3c9a9ef5094ac079,2022-04-16,2022-04-19,BOS,LAX,M0AJZNN1,PT6H35M,0,False,False,True,352.56,393.60,2,2606,1650405600,2022-04-19T18:00:00.000-04:00,1650429300,2022-04-19T21:35:00.000-07:00,LAX,BOS,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,23700,2606,coach
bb368e00ccaac64848fe617478adfbd9,2022-04-16,2022-04-19,BOS,LAX,QAA0OHEN,PT6H23M,0,False,False,True,366.51,408.60,3,2606,1650404640,2022-04-19T17:44:00.000-04:00,1650427620,2022-04-19T21:07:00.000-07:00,LAX,BOS,United,UA,Boeing 737-800,22980,2606,coach
1f5e445330225544c1fe304dd0161a4c,2022-04-16,2022-04-19,BOS,LAX,HA0NA0MC,PT9H10M,0,False,False,False,384.19,436.60,4,2674,1650362700||1650389400,2022-04-19T06:05:00.000-04:00||2022-04-19T11:30:00.000-06:00,1650382500||1650395700,2022-04-19T09:35:00.000-06:00||2022-04-19T12:15:00.000-07:00,SLC||ONT,BOS||SLC,Delta||Delta,DL||DL,Boeing 737-900||Boeing 737-800,19800||6300,2100||574,coach||coach
30687cb13e16e0509c21bc3fc855af94,2022-04-16,2022-04-19,BOS,LAX,HH0KUEY5,PT6H18M,0,False,False,True,409.30,454.60,7,2606,1650362520,2022-04-19T06:02:00.000-04:00,1650385200,2022-04-19T09:20:00.000-07:00,LAX,BOS,American Airlines,AA,Airbus A321,22680,2606,coach
46e044bc2ce7cc5342ade02597fad62c,2022-04-16,2022-04-19,BOS,LAX,HH0KUEY5,PT6H28M,0,False,False,True,409.30,454.60,7,2606,1650410340,2022-04-19T19:19:00.000-04:00,1650433620,2022-04-19T22:47:00.000-07:00,LAX,BOS,American Airlines,AA,Airbus A321,23280,2606,coach
9838662a33d6072fe37dc85cc03b2840,2022-04-16,2022-04-19,BOS,LAX,HA0OA0MQ,PT10H40M,0,False,False,False,402.79,456.60,1,2643,1650391800||1650407700,2022-04-19T14:10:00.000-04:00||2022-04-19T18:35:00.000-04:00,1650396900||1650430200,2022-04-19T15:35:00.000-04:00||2022-04-19T21:50:00.000-07:00,EWR||LAX,BOS||EWR,Delta||Alaska Airlines,DL||AS,Embraer 175||Boeing 737-800,5100||22500,185||2458,coach||coach
1e0bd5c3b6e6bed9f009dd408f08a9a9,2022-04-16,2022-04-19,BOS,LAX,HAA0JFEN,PT9H16M,0,False,False,False,413.02,467.60,1,2590,1650363300||1650388680,2022-04-19T06:15:00.000-04:00||2022-04-19T11:18:00.000-06:00,1650379920||1650396660,2022-04-19T08:52:00.000-06:00||2022-04-19T12:31:00.000-07:00,DEN||ONT,BOS||DEN,United||United,UA||UA,Boeing 737-900||Boeing 737-800,16620||7980,1763||827,coach||coach
e89303573d0aa43c310da90a9fbcb8b7,2022-04-16,2022-04-19,BOS,LAX,K0AJZNN1,PT6H38M,0,False,False,True,422.33,468.61,1,2606,1650363600,2022-04-19T06:20:00.000-04:00,1650387480,2022-04-19T09:58:00.000-07:00,LAX,BOS,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,23880,2606,coach
ca8c54f21b0106ace5e890fb92b0a79a,2022-04-16,2022-04-19,BOS,LAX,HH0KUEL1,PT6H23M,0,False,False,True,427.91,474.60,7,2606,1650378600,2022-04-19T10:30:00.000-04:00,1650401580,2022-04-19T13:53:00.000-07:00,LAX,BOS,JetBlue Airways,B6,Airbus A319-321,22980,2606,coach
6d5724cfd618f5c45e0991fc7016b910,2022-04-16,2022-04-19,BOS,LAX,HH0KUEL1,PT6H24M,0,False,False,True,427.91,474.60,7,2606,1650401700,2022-04-19T16:55:00.000-04:00,1650424740,2022-04-19T20:19:00.000-07:00,LAX,BOS,JetBlue Airways,B6,Airbus A319-321,23040,2606,coach
4996963b1969f162dedc221498a9e69b,2022-04-16,2022-04-19,BOS,LAX,K0AJZNN1,PT11H4M,0,False,False,False,422.33,476.11,1,2849,1650380100||1650400800,2022-04-19T10:55:00.000-04:00||2022-04-19T16:40:00.000-04:00,1650388920||1650419940,2022-04-19T13:22:00.000-04:00||2022-04-19T18:59:00.000-07:00,CLT||LAX,BOS||CLT,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8820||19140,728||2121,coach||coach
e878bf1243ae9c90119ee681d955c1b3,2022-04-16,2022-04-19,BOS,LAX,QAA0OHEN,PT9H21M,0,False,False,False,440.00,496.60,1,2643,1650396540||1650407700,2022-04-19T15:29:00.000-04:00||2022-04-19T18:35:00.000-04:00,1650401940||1650430200,2022-04-19T16:59:00.000-04:00||2022-04-19T21:50:00.000-07:00,EWR||LAX,BOS||EWR,United||Alaska Airlines,UA||AS,Boeing 737-900||Boeing 737-800,5400||22500,185||2458,coach||coach
68e13d847190bbdb6eb0f89f5b91229a,2022-04-16,2022-04-19,BOS,LAX,Y0CXHO,PT14H26M,1,False,False,False,446.00,553.58,0,,1650387060||1650417900,2022-04-19T12:51:00.000-04:00||2022-04-19T21:25:00.000-04:00,1650399120||1650439020,2022-04-19T16:12:00.000-04:00||2022-04-20T00:17:00.000-07:00,FLL||LAX,BOS||FLL,Spirit Airlines||Spirit Airlines,NK||NK,||,12060||21120,None||None,coach||coach
e55529cc233172e4fd690f5f0e353f68,2022-04-16,2022-04-19,BOS,LAX,MA0OA0MQ,PT6H21M,0,False,False,True,524.65,578.60,8,2606,1650378840,2022-04-19T10:34:00.000-04:00,1650401700,2022-04-19T13:55:00.000-07:00,LAX,BOS,Delta,DL,Boeing 757-200,22860,2606,coach
1cc1b9732d0ca8621540da2633fb11aa,2022-04-16,2022-04-19,BOS,LAX,MA0OA0MQ,PT6H26M,0,False,False,True,524.65,578.60,4,2606,1650369540,2022-04-19T07:59:00.000-04:00,1650392700,2022-04-19T11:25:00.000-07:00,LAX,BOS,Delta,DL,Boeing 757-200,23160,2606,coach
38cc0c5d16ca882072289bd845878d24,2022-04-16,2022-04-19,BOS,LAX,KH0OASMN,PT16H16M,1,False,False,False,570.23,642.20,7,3037,1650406500||1650459600,2022-04-19T18:15:00.000-04:00||2022-04-20T06:00:00.000-07:00,1650430860||1650465060,2022-04-19T22:01:00.000-07:00||2022-04-20T07:31:00.000-07:00,SFO||LAX,BOS||SFO,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-800||Embraer 175,24360||5460,2698||339,coach||coach
b5319fd9b69c83551cd6260a46a20c83,2022-04-16,2022-04-19,BOS,LAX,YH0KUEY5,PT6H23M,0,False,False,True,609.30,669.60,7,2606,1650378600,2022-04-19T10:30:00.000-04:00,1650401580,2022-04-19T13:53:00.000-07:00,LAX,BOS,American Airlines,AA,Airbus A321,22980,2606,coach
88bcac4c8d0ad8e5039d58ca001e7dc8,2022-04-16,2022-04-19,BOS,LAX,YH0KUEY5,PT6H24M,0,False,False,True,609.30,669.60,7,2606,1650401700,2022-04-19T16:55:00.000-04:00,1650424740,2022-04-19T20:19:00.000-07:00,LAX,BOS,American Airlines,AA,Airbus A321,23040,2606,coach
70de7b722862b4b55b6f5a193279db2e,2022-04-16,2022-04-19,BOS,LAX,MH0OAVMN,PT15H34M,1,False,False,False,651.16,729.20,7,3366,1650413100||1650460500,2022-04-19T20:05:00.000-04:00||2022-04-20T06:15:00.000-07:00,1650435660||1650469140,2022-04-19T23:21:00.000-07:00||2022-04-20T08:39:00.000-07:00,PDX||LAX,BOS||PDX,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-900||Boeing 737 MAX 9,22560||8640,2531||835,coach||coach
978fe1d3ce41d0fa7d37042dd1448676,2022-04-16,2022-04-19,BOS,LAX,MH0OAVMN,PT15H10M,1,False,False,False,735.25,819.59,7,3368,1650413100||1650459600,2022-04-19T20:05:00.000-04:00||2022-04-20T06:00:00.000-07:00,1650435660||1650467700,2022-04-19T23:21:00.000-07:00||2022-04-20T08:15:00.000-07:00,PDX||ONT,BOS||PDX,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-900||Airbus A320,22560||8100,2531||837,coach||coach
f9886b0d6af6b2a58c057996c6d6b19d,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT7H12M,0,False,False,False,234.42,275.60,9,2590,1650400020||1650411840,2022-04-19T13:27:00.000-07:00||2022-04-19T17:44:00.000-06:00,1650407940||1650425940,2022-04-19T16:39:00.000-06:00||2022-04-19T23:39:00.000-04:00,DEN||BOS,ONT||DEN,United||United,UA||UA,Boeing 737-800||Boeing 737-800,7920||14100,827||1763,coach||coach
cab7b91d0b76254fcf56a35943f7f12d,2022-04-16,2022-04-19,LAX,BOS,UA3NA0BC,PT7H39M,1,True,False,False,234.42,275.60,9,2674,1650400800||1650411960,2022-04-19T13:40:00.000-07:00||2022-04-19T17:46:00.000-06:00,1650407040||1650428340,2022-04-19T16:24:00.000-06:00||2022-04-20T00:19:00.000-04:00,SLC||BOS,ONT||SLC,Delta||Delta,DL||DL,Boeing 737-800||Boeing 737-900,6240||16380,574||2100,coach||coach
e329986dc28c5e23ea00078e76c4938c,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT7H58M,1,False,False,False,234.42,275.60,5,3049,1650425220||1650433260,2022-04-19T20:27:00.000-07:00||2022-04-19T22:41:00.000-07:00,1650430800||1650453900,2022-04-19T22:00:00.000-07:00||2022-04-20T07:25:00.000-04:00,SFO||BOS,ONT||SFO,United||United,UA||UA,Canadair Regional Jet||Boeing 737 MAX 9,5580||20640,351||2698,coach||coach
ad6fbb6f99215743e47f5f784bf93fed,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT8H13M,0,False,False,False,234.42,275.60,9,3049,1650373200||1650381900,2022-04-19T06:00:00.000-07:00||2022-04-19T08:25:00.000-07:00,1650378300||1650402780,2022-04-19T07:25:00.000-07:00||2022-04-19T17:13:00.000-04:00,SFO||BOS,ONT||SFO,United||United,UA||UA,Boeing 737-800||Boeing 737 MAX 9,5100||20880,351||2698,coach||coach
41aeb57b96e913bd48c1fb41e64884f8,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT8H32M,0,False,False,False,234.42,275.60,4,3049,1650390420||1650399900,2022-04-19T10:47:00.000-07:00||2022-04-19T13:25:00.000-07:00,1650396000||1650421140,2022-04-19T12:20:00.000-07:00||2022-04-19T22:19:00.000-04:00,SFO||BOS,ONT||SFO,United||United,UA||UA,Canadair Regional Jet||Boeing 737 MAX 9,5580||21240,351||2698,coach||coach
6cce1886f87779923c48ad50ca79efd8,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT9H50M,1,False,False,False,234.42,275.60,9,2962,1650437400||1650459300,2022-04-19T23:50:00.000-07:00||2022-04-20T07:55:00.000-05:00,1650448380||1650472800,2022-04-20T04:53:00.000-05:00||2022-04-20T12:40:00.000-04:00,IAH||BOS,ONT||IAH,United||United,UA||UA,Airbus A320||Boeing 737-800,10980||13500,1360||1602,coach||coach
4cf3ca86223dae2974428c58daf70489,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT5H29M,1,False,False,True,274.42,309.60,7,2606,1650433860,2022-04-19T22:51:00.000-07:00,1650453600,2022-04-20T07:20:00.000-04:00,BOS,LAX,United,UA,Boeing 737 MAX 9,19740,2606,coach
4b1025b27761607c715dd4950b98019e,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT5H29M,0,False,False,True,274.42,309.60,3,2606,1650381300,2022-04-19T08:15:00.000-07:00,1650401040,2022-04-19T16:44:00.000-04:00,BOS,LAX,United,UA,Boeing 737-800,19740,2606,coach
0a40fcd04fdf078df226051753529c3b,2022-04-16,2022-04-19,LAX,BOS,RH3ABEL1,PT5H31M,0,False,False,True,274.42,309.60,7,2606,1650372300,2022-04-19T05:45:00.000-07:00,1650392160,2022-04-19T14:16:00.000-04:00,BOS,LAX,JetBlue Airways,B6,Airbus A319-321,19860,2606,coach
38d362caab10fdebde37f9f186050a17,2022-04-16,2022-04-19,LAX,BOS,RH3ABEL1,PT5H33M,1,False,False,True,274.42,309.60,7,2606,1650431700,2022-04-19T22:15:00.000-07:00,1650451680,2022-04-20T06:48:00.000-04:00,BOS,LAX,JetBlue Airways,B6,Airbus A319-321,19980,2606,coach
104d93e4f8d8cd859d41333ca8cc49d4,2022-04-16,2022-04-19,LAX,BOS,RH3ABEL1,PT5H36M,0,False,False,True,274.42,309.60,7,2606,1650405900,2022-04-19T15:05:00.000-07:00,1650426060,2022-04-19T23:41:00.000-04:00,BOS,LAX,JetBlue Airways,B6,Airbus A319-321,20160,2606,coach
6305a2417a04321636ed2d59664858b9,2022-04-16,2022-04-19,LAX,BOS,RH3ABEL1,PT5H39M,0,False,False,True,274.42,309.60,7,2606,1650400200,2022-04-19T13:30:00.000-07:00,1650420540,2022-04-19T22:09:00.000-04:00,BOS,LAX,JetBlue Airways,B6,Airbus A319-321,20340,2606,coach
323b7f3b30723ce8d0ec1b76d39af72a,2022-04-16,2022-04-19,LAX,BOS,V3AZZNN1,PT7H59M,0,False,False,False,274.42,317.10,2,2849,1650373500||1650394500,2022-04-19T06:05:00.000-07:00||2022-04-19T14:55:00.000-04:00,1650390720||1650402240,2022-04-19T13:52:00.000-04:00||2022-04-19T17:04:00.000-04:00,CLT||BOS,LAX||CLT,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A320,17220||7740,2121||728,coach||coach
940c7d39380821a4958b7af50752db18,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT7H4M,0,False,False,False,274.42,318.60,7,2643,1650381300||1650401880,2022-04-19T08:15:00.000-07:00||2022-04-19T16:58:00.000-04:00,1650399780||1650406740,2022-04-19T16:23:00.000-04:00||2022-04-19T18:19:00.000-04:00,EWR||BOS,LAX||EWR,United||United,UA||UA,||Boeing 737-900,18480||4860,2458||185,coach||coach
28b15c648cc432564fe95dcaf4669eaa,2022-04-16,2022-04-19,LAX,BOS,V3AZZNN1,PT7H7M,0,False,False,False,274.42,318.60,4,2634,1650384360||1650399900,2022-04-19T09:06:00.000-07:00||2022-04-19T15:25:00.000-05:00,1650397440||1650409980,2022-04-19T14:44:00.000-05:00||2022-04-19T19:13:00.000-04:00,STL||BOS,LAX||STL,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A319,13080||10080,1589||1045,coach||coach
5e2de1efe21ee47c672f613dbb00fdf8,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT7H19M,1,False,False,False,274.42,318.60,9,2611,1650419820||1650432000,2022-04-19T18:57:00.000-07:00||2022-04-19T23:20:00.000-06:00,1650428160||1650446160,2022-04-19T22:16:00.000-06:00||2022-04-20T05:16:00.000-04:00,DEN||BOS,LAX||DEN,United||United,UA||UA,Boeing 757-300||Boeing 737-800,8340||14160,848||1763,coach||coach
59154e1eaec502ea666a0b993ff15cd7,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT7H31M,1,False,False,False,274.42,318.60,5,2607,1650437940||1650456900,2022-04-19T23:59:00.000-07:00||2022-04-20T07:15:00.000-05:00,1650452580||1650465000,2022-04-20T06:03:00.000-05:00||2022-04-20T10:30:00.000-04:00,ORD||BOS,LAX||ORD,United||United,UA||UA,Boeing 737-800||Boeing 737-800,14640||8100,1745||862,coach||coach
1ec0b86761af2cf510719a561b492e14,2022-04-16,2022-04-19,LAX,BOS,V3AZZNN1,PT7H37M,0,False,False,False,274.42,318.60,1,2607,1650373800||1650392700,2022-04-19T06:10:00.000-07:00||2022-04-19T13:25:00.000-05:00,1650388620||1650401220,2022-04-19T12:17:00.000-05:00||2022-04-19T16:47:00.000-04:00,ORD||BOS,LAX||ORD,American Airlines||American Airlines,AA||AA,Boeing 737-800||Embraer 175,14820||8520,1745||862,coach||coach
7134be10130b00bca27c761423fcbd3c,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT7H38M,1,False,False,False,274.42,318.60,9,2701,1650436680||1650458220,2022-04-19T23:38:00.000-07:00||2022-04-20T08:37:00.000-04:00,1650454140||1650464160,2022-04-20T07:29:00.000-04:00||2022-04-20T10:16:00.000-04:00,IAD||BOS,LAX||IAD,United||United,UA||UA,Boeing 737-900||Boeing 737-800,17460||5940,2295||406,coach||coach
e0d6e010539af645eb79f902e0db5ac7,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT7H39M,1,False,False,False,274.42,318.60,4,2643,1650433500||1650456900,2022-04-19T22:45:00.000-07:00||2022-04-20T08:15:00.000-04:00,1650451800||1650461040,2022-04-20T06:50:00.000-04:00||2022-04-20T09:24:00.000-04:00,EWR||BOS,LAX||EWR,United||United,UA||UA,||Boeing 737-700,18300||4140,2458||185,coach||coach
7a0dd09bca9ea6643fe1152202271c74,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT7H43M,0,False,False,False,274.42,318.60,1,2643,1650397500||1650420480,2022-04-19T12:45:00.000-07:00||2022-04-19T22:08:00.000-04:00,1650416040||1650425280,2022-04-19T20:54:00.000-04:00||2022-04-19T23:28:00.000-04:00,EWR||BOS,LAX||EWR,United||United,UA||UA,||Boeing 737-700,18540||4800,2458||185,coach||coach
7556bfd41d23d2b7f50974ea848394f4,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT7H44M,0,False,False,False,274.42,318.60,2,2611,1650369600||1650383400,2022-04-19T05:00:00.000-07:00||2022-04-19T09:50:00.000-06:00,1650378180||1650397440,2022-04-19T08:23:00.000-06:00||2022-04-19T15:44:00.000-04:00,DEN||BOS,LAX||DEN,United||United,UA||UA,Boeing 757-300||Boeing 737 MAX 9,8580||14040,848||1763,coach||coach
a71d8bc10006536249832512846a6dc9,2022-04-16,2022-04-19,LAX,BOS,V3AZZNN1,PT7H44M,0,False,False,False,274.42,318.60,2,2607,1650399300||1650418500,2022-04-19T13:15:00.000-07:00||2022-04-19T20:35:00.000-05:00,1650414000||1650427140,2022-04-19T19:20:00.000-05:00||2022-04-19T23:59:00.000-04:00,ORD||BOS,LAX||ORD,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,14700||8640,1745||862,coach||coach
fdb9a327bf9f93c2f6d5960239d585fa,2022-04-16,2022-04-19,LAX,BOS,V3AZZNN1,PT7H49M,1,False,False,False,274.42,318.60,7,2607,1650437700||1650457500,2022-04-19T23:55:00.000-07:00||2022-04-20T07:25:00.000-05:00,1650451620||1650465840,2022-04-20T05:47:00.000-05:00||2022-04-20T10:44:00.000-04:00,ORD||BOS,LAX||ORD,American Airlines||American Airlines,AA||AA,Boeing 737-800||Embraer 175,13920||8340,1745||862,coach||coach
f74e35e0dc841ef941ec69f7fbd28052,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT7H54M,0,False,False,False,274.42,318.60,2,2643,1650393000||1650416340,2022-04-19T11:30:00.000-07:00||2022-04-19T20:59:00.000-04:00,1650412920||1650421440,2022-04-19T20:02:00.000-04:00||2022-04-19T22:24:00.000-04:00,EWR||BOS,LAX||EWR,United||United,UA||UA,Boeing 757-200||Boeing 737-900,19920||5100,2458||185,coach||coach
f1e94ba7c8726920e6a1797e54d148b7,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT7H54M,0,False,False,False,274.42,318.60,8,2611,1650397500||1650411840,2022-04-19T12:45:00.000-07:00||2022-04-19T17:44:00.000-06:00,1650405900||1650425940,2022-04-19T16:05:00.000-06:00||2022-04-19T23:39:00.000-04:00,DEN||BOS,LAX||DEN,United||United,UA||UA,Boeing 737 MAX 9||Boeing 737-800,8400||14100,848||1763,coach||coach
a3c9874391491719b902685daa2a6b37,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT8H3M,0,False,False,False,274.42,318.60,9,3037,1650373800||1650381900,2022-04-19T06:10:00.000-07:00||2022-04-19T08:25:00.000-07:00,1650379260||1650402780,2022-04-19T07:41:00.000-07:00||2022-04-19T17:13:00.000-04:00,SFO||BOS,LAX||SFO,United||United,UA||UA,Boeing 737-800||Boeing 737 MAX 9,5460||20880,339||2698,coach||coach
2885507f8dd7378f1c179139363f81fa,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT8H4M,0,False,False,False,274.42,318.60,9,2643,1650377700||1650401880,2022-04-19T07:15:00.000-07:00||2022-04-19T16:58:00.000-04:00,1650397080||1650406740,2022-04-19T15:38:00.000-04:00||2022-04-19T18:19:00.000-04:00,EWR||BOS,LAX||EWR,United||United,UA||UA,Boeing 757-200||Boeing 737-900,19380||4860,2458||185,coach||coach
4910417700557c86cd64bfa02b349917,2022-04-16,2022-04-19,LAX,BOS,V3AZZNN1,PT8H5M,0,False,False,False,274.42,318.60,3,2794,1650384000||1650399900,2022-04-19T09:00:00.000-07:00||2022-04-19T15:25:00.000-05:00,1650395100||1650413100,2022-04-19T14:05:00.000-05:00||2022-04-19T20:05:00.000-04:00,DFW||BOS,LAX||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,11100||13200,1238||1556,coach||coach
0ce0724ed3f0b6ff34b68d5484076bdb,2022-04-16,2022-04-19,LAX,BOS,V3AZZNN1,PT8H6M,0,False,False,False,274.42,318.60,7,2794,1650373200||1650389040,2022-04-19T06:00:00.000-07:00||2022-04-19T12:24:00.000-05:00,1650384300||1650402360,2022-04-19T11:05:00.000-05:00||2022-04-19T17:06:00.000-04:00,DFW||BOS,LAX||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,11100||13320,1238||1556,coach||coach
418540b28eebd581c69a0c6d7e719250,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT8H6M,0,False,False,False,274.42,318.60,3,2611,1650391440||1650406260,2022-04-19T11:04:00.000-07:00||2022-04-19T16:11:00.000-06:00,1650399840||1650420600,2022-04-19T14:24:00.000-06:00||2022-04-19T22:10:00.000-04:00,DEN||BOS,LAX||DEN,United||United,UA||UA,Airbus A319||Boeing 737 MAX 9,8400||14340,848||1763,coach||coach
11eb3b7d719916f247a1836bc80663f0,2022-04-16,2022-04-19,LAX,BOS,WAA3PFEN,PT8H9M,0,False,False,False,274.42,318.60,7,2643,1650381300||1650405540,2022-04-19T08:15:00.000-07:00||2022-04-19T17:59:00.000-04:00,1650399780||1650410640,2022-04-19T16:23:00.000-04:00||2022-04-19T19:24:00.000-04:00,EWR||BOS,LAX||EWR,United||United,UA||UA,||Boeing 737-700,18480||5100,2458||185,coach||coach
