itinerary_id,search_date,flight_date,origin,destination,direction,hub,inbound_carrier,outbound_carrier,carrier_pair,cabin_pair,hub_arrival_local,hub_departure_local,hub_arrival_epoch,hub_departure_epoch,layover_minutes,night_overlap_minutes,crosses_local_midnight,long_layover_6h,source_offer_count,source_csv_rows
ff7e07448dc208f2,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,SLC,DL,DL,DL / DL,coach / coach,2022-04-18T16:35:00-06:00,2022-04-18T17:46:00-06:00,1650321300,1650325560,71.0,0.0,0,0,1,209
a20daa07f7e6ce3e,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,IAD,UA,UA,UA / UA,coach / coach,2022-04-19T07:29:00-04:00,2022-04-19T08:37:00-04:00,1650367740,1650371820,68.0,0.0,0,0,1,210
45da7e14f5cfb720,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,DEN,UA,UA,UA / UA,coach / coach,2022-04-18T08:23:00-06:00,2022-04-18T09:50:00-06:00,1650291780,1650297000,87.0,0.0,0,0,1,211
4c738b297b147b27,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,SLC,DL,DL,DL / DL,coach / coach,2022-04-18T08:52:00-06:00,2022-04-18T09:57:00-06:00,1650293520,1650297420,65.0,0.0,0,0,1,212
f375254de4cf9013,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,ORD,AA,AA,AA / AA,coach / coach,2022-04-19T05:47:00-05:00,2022-04-19T07:25:00-05:00,1650365220,1650371100,98.0,13.0,0,0,1,213
7821993308a0164c,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,DEN,UA,UA,UA / UA,coach / coach,2022-04-18T16:05:00-06:00,2022-04-18T17:44:00-06:00,1650319500,1650325440,99.0,0.0,0,0,1,214
a207cbe2bad7f0fb,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,SFO,UA,UA,UA / UA,coach / coach,2022-04-18T07:41:00-07:00,2022-04-18T08:25:00-07:00,1650292860,1650295500,44.0,0.0,0,0,1,215
9096782158ebf92f,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,DEN,UA,UA,UA / UA,coach / coach,2022-04-18T14:24:00-06:00,2022-04-18T16:11:00-06:00,1650313440,1650319860,107.0,0.0,0,0,1,216
ccd314461d24225b,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-18T16:23:00-04:00,2022-04-18T17:59:00-04:00,1650313380,1650319140,96.0,0.0,0,0,1,217
5b7887c8d519db29,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,IAH,UA,UA,UA / UA,coach / coach,2022-04-18T17:25:00-05:00,2022-04-18T18:35:00-05:00,1650320700,1650324900,70.0,0.0,0,0,1,218
264d8d7d94a1ac5e,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,ORD,UA,UA,UA / UA,coach / coach,2022-04-18T16:40:00-05:00,2022-04-18T18:22:00-05:00,1650318000,1650324120,102.0,0.0,0,0,1,219
ee9ab7f0c9e47688,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,DTW,DL,DL,DL / DL,coach / coach,2022-04-19T05:17:00-04:00,2022-04-19T07:30:00-04:00,1650359820,1650367800,133.0,43.0,0,0,1,220
da1d620d228cec9a,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,ORD,UA,UA,UA / UA,coach / coach,2022-04-19T04:52:00-05:00,2022-04-19T07:15:00-05:00,1650361920,1650370500,143.0,68.0,0,0,1,221
ad8096436c43df5d,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,JFK,DL,DL,DL / DL,coach / coach,2022-04-18T16:09:00-04:00,2022-04-18T17:50:00-04:00,1650312540,1650318600,101.0,0.0,0,0,1,222
c2672bae1ecd283c,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,JFK,DL,DL,DL / DL,coach / coach,2022-04-19T07:53:00-04:00,2022-04-19T09:45:00-04:00,1650369180,1650375900,112.0,0.0,0,0,1,223
15c862629c05b4f1,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,SFO,UA,UA,UA / UA,coach / coach,2022-04-18T12:16:00-07:00,2022-04-18T13:25:00-07:00,1650309360,1650313500,69.0,0.0,0,0,1,224
c19889db311e514e,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T08:11:00-04:00,2022-04-19T10:30:00-04:00,1650370260,1650378600,139.0,0.0,0,0,1,225
0729a201840b2332,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-18T15:38:00-04:00,2022-04-18T17:59:00-04:00,1650310680,1650319140,141.0,0.0,0,0,1,226
bcdda13f05c66323,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,SFO,UA,UA,UA / UA,coach / coach,2022-04-18T20:46:00-07:00,2022-04-18T22:41:00-07:00,1650339960,1650346860,115.0,41.0,0,0,1,227
e3c187e6a826dabc,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,AUS,AA,AA,AA / AA,coach / coach,2022-04-18T13:34:00-05:00,2022-04-18T16:10:00-05:00,1650306840,1650316200,156.0,0.0,0,0,1,228
f1cb0d08fc9ec575,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,PHL,AA,AA,AA / AA,coach / coach,2022-04-19T06:13:00-04:00,2022-04-19T08:45:00-04:00,1650363180,1650372300,152.0,0.0,0,0,1,229
b69f847ad5d040e1,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,ORD,UA,UA,UA / UA,coach / coach,2022-04-19T06:03:00-05:00,2022-04-19T08:55:00-05:00,1650366180,1650376500,172.0,0.0,0,0,1,230
c459aefafcf73176,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,DEN,UA,UA,UA / UA,coach / coach,2022-04-18T19:35:00-06:00,2022-04-18T23:00:00-06:00,1650332100,1650344400,205.0,60.0,0,0,1,231
6b69ee6bbb1e91ae,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,SEA,DL,DL,DL / DL,coach / coach,2022-04-18T20:19:00-07:00,2022-04-18T21:51:00-07:00,1650338340,1650343860,92.0,0.0,0,0,1,232
680de6366f8681a4,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,DEN,UA,UA,UA / UA,coach / coach,2022-04-18T14:24:00-06:00,2022-04-18T17:44:00-06:00,1650313440,1650325440,200.0,0.0,0,0,1,233
3915010d9b6cb21d,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,IAD,UA,UA,UA / UA,coach / coach,2022-04-19T05:29:00-04:00,2022-04-19T08:37:00-04:00,1650360540,1650371820,188.0,31.0,0,0,1,234
29ba6924f7546529,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,SEA,DL,DL,DL / DL,coach / coach,2022-04-18T13:52:00-07:00,2022-04-18T15:35:00-07:00,1650315120,1650321300,103.0,0.0,0,0,1,235
007d9acaff75fabd,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,MIA,AA,AA,AA / AA,coach / coach,2022-04-18T09:19:00-04:00,2022-04-18T10:50:00-04:00,1650287940,1650293400,91.0,0.0,0,0,1,236
5f551190e3b94194,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,PHL,AA,AA,AA / AA,coach / coach,2022-04-19T06:13:00-04:00,2022-04-19T09:40:00-04:00,1650363180,1650375600,207.0,0.0,0,0,1,237
609fa2812c166d46,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T06:50:00-04:00,2022-04-19T10:30:00-04:00,1650365400,1650378600,220.0,0.0,0,0,1,238
85e229a39b5f72d3,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,IAH,UA,UA,UA / UA,coach / coach,2022-04-18T15:34:00-05:00,2022-04-18T18:35:00-05:00,1650314040,1650324900,181.0,0.0,0,0,1,239
50172c0148941a86,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T08:11:00-04:00,2022-04-19T11:52:00-04:00,1650370260,1650383520,221.0,0.0,0,0,1,240
0a444550c96d6da1,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,SLC,DL,DL,DL / DL,coach / coach,2022-04-18T14:02:00-06:00,2022-04-18T17:46:00-06:00,1650312120,1650325560,224.0,0.0,0,0,1,241
04e49703f8ea93eb,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,PHX,AA,AA,AA / AA,coach / coach,2022-04-18T18:07:00-07:00,2022-04-18T22:00:00-07:00,1650330420,1650344400,233.0,0.0,0,0,1,242
1f47e6f85300a67a,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,DEN,UA,UA,UA / UA,coach / coach,2022-04-18T12:15:00-06:00,2022-04-18T16:11:00-06:00,1650305700,1650319860,236.0,0.0,0,0,1,243
c587c6f11cd2c0c3,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,SEA,DL,DL,DL / DL,coach / coach,2022-04-18T12:42:00-07:00,2022-04-18T15:35:00-07:00,1650310920,1650321300,173.0,0.0,0,0,1,244
208427a64c96de52,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,SFO,UA,UA,UA / UA,coach / coach,2022-04-18T09:50:00-07:00,2022-04-18T13:25:00-07:00,1650300600,1650313500,215.0,0.0,0,0,1,245
1a1c9eb6d1177b52,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,MIA,AA,AA,AA / AA,coach / coach,2022-04-18T09:19:00-04:00,2022-04-18T12:10:00-04:00,1650287940,1650298200,171.0,0.0,0,0,1,246
512797d042e83c9f,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,LAS,NK,NK,NK / NK,coach / coach,2022-04-18T18:51:00-07:00,2022-04-18T22:15:00-07:00,1650333060,1650345300,204.0,15.0,0,0,1,249
5b797a1049cc2f87,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,JFK,B6,B6,B6 / B6,coach / coach,2022-04-19T08:30:00-04:00,2022-04-19T12:00:00-04:00,1650371400,1650384000,210.0,0.0,0,0,1,250
d54ce8036aab2a51,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,JFK,B6,B6,B6 / B6,coach / coach,2022-04-18T15:27:00-04:00,2022-04-18T20:00:00-04:00,1650310020,1650326400,273.0,0.0,0,0,1,252
c83cf49fad91145f,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,PHX,AA,AA,AA / AA,coach / coach,2022-04-18T13:38:00-07:00,2022-04-18T16:00:00-07:00,1650314280,1650322800,142.0,0.0,0,0,1,255
ee43ffc5f207dc06,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,SFO,AS,AS,AS / AS,coach / coach,2022-04-18T07:31:00-07:00,2022-04-18T09:15:00-07:00,1650292260,1650298500,104.0,0.0,0,0,1,260
9ad61f478ffd5b38,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,EWR,AS,DL,AS / DL,coach / coach,2022-04-18T18:40:00-04:00,2022-04-18T19:48:00-04:00,1650321600,1650325680,68.0,0.0,0,0,1,261
c80ea775951b2674,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,EWR,AS,DL,AS / DL,coach / coach,2022-04-18T16:55:00-04:00,2022-04-18T18:10:00-04:00,1650315300,1650319800,75.0,0.0,0,0,1,262
c2d0a92c2b65f26d,2022-04-16,2022-04-18,LAX,BOS,LAX-BOS,FLL,NK,NK,NK / NK,coach / coach,2022-04-19T05:29:00-04:00,2022-04-19T08:00:00-04:00,1650360540,1650369600,151.0,31.0,0,0,1,263
09839195a42d7ab3,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,IAD,UA,UA,UA / UA,coach / coach,2022-04-19T21:20:00-04:00,2022-04-19T22:35:00-04:00,1650417600,1650422100,75.0,35.0,0,0,1,265
c4fb5468a264e594,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T12:55:00-04:00,2022-04-19T14:00:00-04:00,1650387300,1650391200,65.0,0.0,0,0,1,266
5b7d15ba290f443d,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T14:30:00-04:00,2022-04-19T16:00:00-04:00,1650393000,1650398400,90.0,0.0,0,0,1,267
b00efbb777d8f422,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T15:31:00-04:00,2022-04-19T17:00:00-04:00,1650396660,1650402000,89.0,0.0,0,0,1,268
ce51a764150d3eea,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T14:30:00-04:00,2022-04-19T17:00:00-04:00,1650393000,1650402000,150.0,0.0,0,0,1,269
2994bee5de41ba54,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T12:55:00-04:00,2022-04-19T16:00:00-04:00,1650387300,1650398400,185.0,0.0,0,0,1,270
380174990483de49,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T10:33:00-04:00,2022-04-19T14:00:00-04:00,1650378780,1650391200,207.0,0.0,0,0,1,271
e6b29498ba055993,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,MIA,AA,AA,AA / AA,coach / coach,2022-04-19T12:36:00-04:00,2022-04-19T15:50:00-04:00,1650386160,1650397800,194.0,0.0,0,0,1,272
610dea79ec8885a7,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T08:37:00-04:00,2022-04-19T10:30:00-04:00,1650371820,1650378600,113.0,0.0,0,0,1,274
f4006bd34078b2e3,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T07:29:00-04:00,2022-04-19T10:30:00-04:00,1650367740,1650378600,181.0,0.0,0,0,1,275
890d1654acfc5deb,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T16:59:00-04:00,2022-04-19T18:00:00-04:00,1650401940,1650405600,61.0,0.0,0,0,1,278
656a6d686022a99e,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,EWR,DL,AS,DL / AS,coach / coach,2022-04-19T15:35:00-04:00,2022-04-19T18:35:00-04:00,1650396900,1650407700,180.0,0.0,0,0,1,285
c6e1b73a9dd193ba,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,CLT,AA,AA,AA / AA,coach / coach,2022-04-19T13:22:00-04:00,2022-04-19T16:40:00-04:00,1650388920,1650400800,198.0,0.0,0,0,1,290
d3e20bfd610e5fe5,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,EWR,UA,AS,UA / AS,coach / coach,2022-04-19T16:59:00-04:00,2022-04-19T18:35:00-04:00,1650401940,1650407700,96.0,0.0,0,0,1,291
a7dd67dc17c2d082,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,FLL,NK,NK,NK / NK,coach / coach,2022-04-19T16:12:00-04:00,2022-04-19T21:25:00-04:00,1650399120,1650417900,313.0,0.0,0,0,1,292
0a90d1df9fba6940,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,SFO,AS,AS,AS / AS,coach / coach,2022-04-19T22:01:00-07:00,2022-04-20T06:00:00-07:00,1650430860,1650459600,479.0,479.0,1,1,1,295
5cf56a8647680447,2022-04-16,2022-04-19,BOS,LAX,BOS-LAX,PDX,AS,AS,AS / AS,coach / coach,2022-04-19T23:21:00-07:00,2022-04-20T06:15:00-07:00,1650435660,1650460500,414.0,399.0,1,1,1,298
9190e3b269c87935,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,CLT,AA,AA,AA / AA,coach / coach,2022-04-19T13:52:00-04:00,2022-04-19T14:55:00-04:00,1650390720,1650394500,63.0,0.0,0,0,1,312
dcd25658354b5095,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T16:23:00-04:00,2022-04-19T16:58:00-04:00,1650399780,1650401880,35.0,0.0,0,0,1,313
85e7c81a7389fdf6,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,STL,AA,AA,AA / AA,coach / coach,2022-04-19T14:44:00-05:00,2022-04-19T15:25:00-05:00,1650397440,1650399900,41.0,0.0,0,0,1,314
dc65e1f8f615941f,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,DEN,UA,UA,UA / UA,coach / coach,2022-04-19T22:16:00-06:00,2022-04-19T23:20:00-06:00,1650428160,1650432000,64.0,64.0,0,0,1,315
15b1273f8f34a181,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,ORD,UA,UA,UA / UA,coach / coach,2022-04-20T06:03:00-05:00,2022-04-20T07:15:00-05:00,1650452580,1650456900,72.0,0.0,0,0,1,316
4a2019900f0b1bb0,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,ORD,AA,AA,AA / AA,coach / coach,2022-04-19T12:17:00-05:00,2022-04-19T13:25:00-05:00,1650388620,1650392700,68.0,0.0,0,0,1,317
c30c8f1332acee4f,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,IAD,UA,UA,UA / UA,coach / coach,2022-04-20T07:29:00-04:00,2022-04-20T08:37:00-04:00,1650454140,1650458220,68.0,0.0,0,0,1,318
c456a66346e5ea8e,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-20T06:50:00-04:00,2022-04-20T08:15:00-04:00,1650451800,1650456900,85.0,0.0,0,0,1,319
024955c2647699cd,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T20:54:00-04:00,2022-04-19T22:08:00-04:00,1650416040,1650420480,74.0,8.0,0,0,1,320
4c2f21754ba92c8f,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,DEN,UA,UA,UA / UA,coach / coach,2022-04-19T08:23:00-06:00,2022-04-19T09:50:00-06:00,1650378180,1650383400,87.0,0.0,0,0,1,321
981856585b64e9e1,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,ORD,AA,AA,AA / AA,coach / coach,2022-04-19T19:20:00-05:00,2022-04-19T20:35:00-05:00,1650414000,1650418500,75.0,0.0,0,0,1,322
af9ad9c5cad8830c,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,ORD,AA,AA,AA / AA,coach / coach,2022-04-20T05:47:00-05:00,2022-04-20T07:25:00-05:00,1650451620,1650457500,98.0,13.0,0,0,1,323
2687e4ca65b8227f,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T20:02:00-04:00,2022-04-19T20:59:00-04:00,1650412920,1650416340,57.0,0.0,0,0,1,324
a828292748c2c100,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,DEN,UA,UA,UA / UA,coach / coach,2022-04-19T16:05:00-06:00,2022-04-19T17:44:00-06:00,1650405900,1650411840,99.0,0.0,0,0,1,325
8bfeb9fd9ae79017,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,SFO,UA,UA,UA / UA,coach / coach,2022-04-19T07:41:00-07:00,2022-04-19T08:25:00-07:00,1650379260,1650381900,44.0,0.0,0,0,1,326
c1339238f43115f8,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T15:38:00-04:00,2022-04-19T16:58:00-04:00,1650397080,1650401880,80.0,0.0,0,0,1,327
a6ed0f4a9027de28,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,DFW,AA,AA,AA / AA,coach / coach,2022-04-19T14:05:00-05:00,2022-04-19T15:25:00-05:00,1650395100,1650399900,80.0,0.0,0,0,1,328
5de031cc5c680c72,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,DFW,AA,AA,AA / AA,coach / coach,2022-04-19T11:05:00-05:00,2022-04-19T12:24:00-05:00,1650384300,1650389040,79.0,0.0,0,0,1,329
b0cdd4b5a8a669c6,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,DEN,UA,UA,UA / UA,coach / coach,2022-04-19T14:24:00-06:00,2022-04-19T16:11:00-06:00,1650399840,1650406260,107.0,0.0,0,0,1,330
b433ca6b7053f3a1,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T16:23:00-04:00,2022-04-19T17:59:00-04:00,1650399780,1650405540,96.0,0.0,0,0,1,331
361091c3aaf3f71d,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,IAD,UA,UA,UA / UA,coach / coach,2022-04-19T20:51:00-04:00,2022-04-19T22:33:00-04:00,1650415860,1650421980,102.0,33.0,0,0,1,332
8a4c8f730953aaf8,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,DFW,AA,AA,AA / AA,coach / coach,2022-04-19T17:38:00-05:00,2022-04-19T19:10:00-05:00,1650407880,1650413400,92.0,0.0,0,0,1,333
e7a618aceff14567,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,ORD,UA,UA,UA / UA,coach / coach,2022-04-20T04:52:00-05:00,2022-04-20T07:15:00-05:00,1650448320,1650456900,143.0,68.0,0,0,1,334
97207ade0e7a578c,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,JFK,DL,DL,DL / DL,coach / coach,2022-04-19T16:09:00-04:00,2022-04-19T17:50:00-04:00,1650398940,1650405000,101.0,0.0,0,0,1,335
2023132c3da0514b,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,SFO,UA,UA,UA / UA,coach / coach,2022-04-19T12:16:00-07:00,2022-04-19T13:25:00-07:00,1650395760,1650399900,69.0,0.0,0,0,1,336
f29e56e8b840d943,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-20T08:11:00-04:00,2022-04-20T10:30:00-04:00,1650456660,1650465000,139.0,0.0,0,0,1,337
dbc4e6977adc3139,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T20:02:00-04:00,2022-04-19T22:08:00-04:00,1650412920,1650420480,126.0,8.0,0,0,1,338
47be0acafa428a61,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,MSP,DL,DL,DL / DL,coach / coach,2022-04-19T17:19:00-05:00,2022-04-19T19:58:00-05:00,1650406740,1650416280,159.0,0.0,0,0,1,339
e4cda103dd232be6,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,DFW,AA,AA,AA / AA,coach / coach,2022-04-19T13:05:00-05:00,2022-04-19T15:25:00-05:00,1650391500,1650399900,140.0,0.0,0,0,1,340
82162822c7b36e64,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T15:38:00-04:00,2022-04-19T17:59:00-04:00,1650397080,1650405540,141.0,0.0,0,0,1,341
1f7e33fc9a8b411a,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,SFO,UA,UA,UA / UA,coach / coach,2022-04-19T20:46:00-07:00,2022-04-19T22:41:00-07:00,1650426360,1650433260,115.0,41.0,0,0,1,342
7a925d2c14aa9143,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,ORD,AA,AA,AA / AA,coach / coach,2022-04-20T05:47:00-05:00,2022-04-20T08:45:00-05:00,1650451620,1650462300,178.0,13.0,0,0,1,343
bc9c2e16a516369a,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,SEA,DL,DL,DL / DL,coach / coach,2022-04-19T20:36:00-07:00,2022-04-19T21:51:00-07:00,1650425760,1650430260,75.0,0.0,0,0,1,344
aabc3c43b7cceeea,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,AUS,AA,AA,AA / AA,coach / coach,2022-04-19T13:34:00-05:00,2022-04-19T16:10:00-05:00,1650393240,1650402600,156.0,0.0,0,0,1,345
28bd4eb8a1a34e98,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,DFW,AA,AA,AA / AA,coach / coach,2022-04-19T16:25:00-05:00,2022-04-19T19:10:00-05:00,1650403500,1650413400,165.0,0.0,0,0,1,346
bcd33d00953f0c15,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,PHL,AA,AA,AA / AA,coach / coach,2022-04-20T06:13:00-04:00,2022-04-20T08:45:00-04:00,1650449580,1650458700,152.0,0.0,0,0,1,347
7752e8fceba20168,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,MIA,AA,AA,AA / AA,coach / coach,2022-04-20T06:02:00-04:00,2022-04-20T07:05:00-04:00,1650448920,1650452700,63.0,0.0,0,0,1,348
46ddbebf8ca89d45,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,IAD,UA,UA,UA / UA,coach / coach,2022-04-20T05:29:00-04:00,2022-04-20T08:37:00-04:00,1650446940,1650458220,188.0,31.0,0,0,1,349
11dba25182a8813b,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,PHL,AA,AA,AA / AA,coach / coach,2022-04-20T06:13:00-04:00,2022-04-20T09:40:00-04:00,1650449580,1650462000,207.0,0.0,0,0,1,350
bbb0651ef9c718e9,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-20T06:50:00-04:00,2022-04-20T10:30:00-04:00,1650451800,1650465000,220.0,0.0,0,0,1,351
00a7f128f3536230,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-20T08:11:00-04:00,2022-04-20T11:57:00-04:00,1650456660,1650470220,226.0,0.0,0,0,1,352
e8221f81f9cad82b,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,MIA,AA,AA,AA / AA,coach / coach,2022-04-20T05:00:00-04:00,2022-04-20T07:05:00-04:00,1650445200,1650452700,125.0,60.0,0,0,1,353
507555f675c49363,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,PHX,AA,AA,AA / AA,coach / coach,2022-04-19T07:51:00-07:00,2022-04-19T08:34:00-07:00,1650379860,1650382440,43.0,0.0,0,0,1,356
63f06fb33ddcf1f2,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,UA,UA,UA / UA,coach / coach,2022-04-19T18:47:00-04:00,2022-04-19T20:59:00-04:00,1650408420,1650416340,132.0,0.0,0,0,1,358
1ceb636b074d170a,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,ATL,DL,DL,DL / DL,coach / coach,2022-04-19T13:08:00-04:00,2022-04-19T13:59:00-04:00,1650388080,1650391140,51.0,0.0,0,0,1,364
9a735f1f88b35d33,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,SLC,DL,DL,DL / DL,coach / coach,2022-04-19T16:35:00-06:00,2022-04-19T17:46:00-06:00,1650407700,1650411960,71.0,0.0,0,0,1,365
f2031a8af2e9bd75,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,SLC,DL,DL,DL / DL,coach / coach,2022-04-19T08:52:00-06:00,2022-04-19T09:57:00-06:00,1650379920,1650383820,65.0,0.0,0,0,1,366
f148c90bf1da243e,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,EWR,AS,DL,AS / DL,coach / coach,2022-04-20T07:00:00-04:00,2022-04-20T09:00:00-04:00,1650452400,1650459600,120.0,0.0,0,0,1,367
51d00db27cc68564,2022-04-16,2022-04-19,LAX,BOS,LAX-BOS,DCA,DL,DL,DL / DL,coach / coach,2022-04-19T16:15:00-04:00,2022-04-19T17:10:00-04:00,1650399300,1650402600,55.0,0.0,0,0,1,368
